,id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,cost,leverage_cost,high,low,pl,bp_support_gap,cs_volume,metadata,cs_gap,,,,,
0,1277,BUY,GPRO,HUMMER,19.18,19.11,19.25,200,714,05/01/2016,11:21:00,70.58824,13694.52,3423.63,-,19.15,P,0.43,515275,"{""closest_support"": 18.75, ""next_closest_support"": 20.94, ""price_change"": {""3-bars"": 0.348, ""5-bars"": 0.4, ""7-bars"": 0.026}, ""pre_candles_volumes"": {""0-bars"": 52754, ""1-bars"": 34232, ""3-bars"": 15330, ""2-bars"": 16089}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.78,,,,,
1,1281,BUY,GPRO,HUMMER,18.75,18.71,18.79,200,1250,05/01/2016,14:17:00,132.35294,23437.5,5859.375,-,18.74,P,0,515275,"{""closest_support"": 18.75, ""next_closest_support"": 20.94, ""price_change"": {""3-bars"": 0.005, ""5-bars"": 0.218, ""7-bars"": 0.271}, ""pre_candles_volumes"": {""0-bars"": 11384, ""1-bars"": 16737, ""3-bars"": 21011, ""2-bars"": 9923}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.78,,,,,
2,1283,SELL,BABA,SHOOTING-STAR,74.01,74.27,73.75,200.55,192,07/01/2016,10:26:00,54.70297,14209.92,3552.48,74.4,-,L,0.37,225542,"{""closest_support"": 73.64, ""next_closest_support"": 71.03, ""price_change"": {""3-bars"": 0.625, ""5-bars"": 0.831, ""7-bars"": 0.9}, ""pre_candles_volumes"": {""0-bars"": 56181, ""1-bars"": 109895, ""3-bars"": 67811, ""2-bars"": 110519}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.22,,,,,
3,1285,SELL,BABA,SHOOTING-STAR,73.75,73.96,73.54,200.55,238,07/01/2016,12:09:00,54.70297,17552.5,4388.125,73.91,-,P,0.11,225542,"{""closest_support"": 73.64, ""next_closest_support"": 71.03, ""price_change"": {""3-bars"": 0.463, ""5-bars"": 0.408, ""7-bars"": 0.641}, ""pre_candles_volumes"": {""0-bars"": 46398, ""1-bars"": 53990, ""3-bars"": 38101, ""2-bars"": 33906}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.22,,,,,
4,1286,SELL,BABA,SHOOTING-STAR,73.48,73.53,73.43,200.55,1000,07/01/2016,12:44:00,54.70297,73480,18370,73.62,-,L,0.16,225542,"{""closest_support"": 73.64, ""next_closest_support"": 71.03, ""price_change"": {""3-bars"": 0.082, ""5-bars"": 0.136, ""7-bars"": 0.164}, ""pre_candles_volumes"": {""0-bars"": 10527, ""1-bars"": 10150, ""3-bars"": 13690, ""2-bars"": 17827}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.22,,,,,
5,1287,SELL,BABA,SHOOTING-STAR,73.69,73.77,73.61,200.55,625,07/01/2016,12:53:00,54.70297,46056.25,11514.063,73.72,-,P,0.05,225542,"{""closest_support"": 73.64, ""next_closest_support"": 71.03, ""price_change"": {""3-bars"": 0.204, ""5-bars"": 0.122, ""7-bars"": 0.162}, ""pre_candles_volumes"": {""0-bars"": 18965, ""1-bars"": 19424, ""3-bars"": 24924, ""2-bars"": 49195}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.22,,,,,
6,1289,SELL,UAA,OKAR/S,35.84,36.18,35.5,200.28,147,11/01/2016,09:39:00,37.5,5268.48,1317.12,35.88,-,P,0.43,210138,"{""closest_support"": 36.27, ""next_closest_support"": 31.89, ""price_change"": {""3-bars"": 0.07, ""5-bars"": 0.716, ""7-bars"": 0.582}, ""pre_candles_volumes"": {""0-bars"": 181210, ""1-bars"": 164738, ""3-bars"": 256984, ""2-bars"": 214516}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.44,,,,,
7,1290,SELL,UAA,SHOOTING-STAR,34.49,34.62,34.36,200.28,385,11/01/2016,10:17:00,37.5,13278.65,3319.663,34.64,-,L,1.78,210138,"{""closest_support"": 36.27, ""next_closest_support"": 31.89, ""price_change"": {""3-bars"": 0.407, ""5-bars"": 0.349, ""7-bars"": 0.145}, ""pre_candles_volumes"": {""0-bars"": 101876, ""1-bars"": 149404, ""3-bars"": 80552, ""2-bars"": 75742}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.44,,,,,
8,1292,SELL,UAA,SHOOTING-STAR,34.73,34.78,34.68,200.28,1000,11/01/2016,12:00:00,37.5,34730,8682.5,34.78,-,L,1.54,210138,"{""closest_support"": 36.27, ""next_closest_support"": 31.89, ""price_change"": {""3-bars"": 0.13, ""5-bars"": 0.144, ""7-bars"": 0.13}, ""pre_candles_volumes"": {""0-bars"": 27570, ""1-bars"": 16610, ""3-bars"": 68212, ""2-bars"": 21252}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.44,,,,,
9,1313,SELL,SHEL,SHOOTING-STAR,38.2,38.35,38.05,199.69,333,15/01/2016,10:16:00,24.84951,12720.6,3180.15,38.36,-,L,38.2,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.065, ""5-bars"": -0.164, ""7-bars"": -0.266}, ""pre_candles_volumes"": {""0-bars"": 186960, ""1-bars"": 31883, ""3-bars"": 59929, ""2-bars"": 58198}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
10,1315,SELL,SHEL,SHOOTING-STAR,38.33,38.43,38.23,199.69,500,15/01/2016,10:22:00,24.84951,19165,4791.25,38.49,-,L,38.33,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.459, ""5-bars"": 0.318, ""7-bars"": 0.382}, ""pre_candles_volumes"": {""0-bars"": 184470, ""1-bars"": 64983, ""3-bars"": 14687, ""2-bars"": 12754}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
11,1317,SELL,RIO,SHOOTING-STAR,13.31,13.36,13.26,199.69,1000,15/01/2016,10:32:00,23.07292,13310,3327.5,13.36,-,L,13.31,114527,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.153, ""5-bars"": 0.026, ""7-bars"": -0.038}, ""pre_candles_volumes"": {""0-bars"": 14096, ""1-bars"": 14268, ""3-bars"": 19442, ""2-bars"": 3464}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.7,,,,,
12,1318,SELL,SHEL,SHOOTING-STAR,38.38,38.52,38.24,199.69,357,15/01/2016,10:32:00,24.84951,13701.66,3425.415,38.41,-,P,38.38,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.317, ""5-bars"": 0.254, ""7-bars"": 0.229}, ""pre_candles_volumes"": {""0-bars"": 38762, ""1-bars"": 50287, ""3-bars"": 17521, ""2-bars"": 9000}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
13,1323,SELL,RIO,OKAR/S,13.24,13.28,13.2,199.69,1250,15/01/2016,11:08:00,23.07292,16550,4137.5,13.3,-,L,13.24,114527,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.043, ""5-bars"": -0.042, ""7-bars"": 0.0}, ""pre_candles_volumes"": {""0-bars"": 6307, ""1-bars"": 15673, ""3-bars"": 11894, ""2-bars"": 4050}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.7,,,,,
14,1324,SELL,SHEL,OKAR/S,37.99,38.09,37.89,199.69,500,15/01/2016,11:08:00,24.84951,18995,4748.75,38.03,-,P,37.99,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.051, ""5-bars"": 0.0, ""7-bars"": 0.026}, ""pre_candles_volumes"": {""0-bars"": 16684, ""1-bars"": 9691, ""3-bars"": 19716, ""2-bars"": 15778}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
15,1332,SELL,RIO,OKAR/S,13.28,13.32,13.24,199.69,1250,15/01/2016,11:59:00,23.07292,16600,4150,13.3,-,P,13.28,114527,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.085, ""5-bars"": 0.0, ""7-bars"": -0.128}, ""pre_candles_volumes"": {""0-bars"": 12111, ""1-bars"": 16020, ""3-bars"": 25993, ""2-bars"": 3000}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.7,,,,,
16,1334,SELL,SHEL,SHOOTING-STAR,37.94,37.99,37.89,199.69,1000,15/01/2016,12:12:00,24.84951,37940,9485,37.98,-,P,37.94,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.026, ""5-bars"": 0.051, ""7-bars"": 0.143}, ""pre_candles_volumes"": {""0-bars"": 5013, ""1-bars"": 2550, ""3-bars"": 11433, ""2-bars"": 10170}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
17,1338,SELL,GPRO,SHOOTING-STAR,11.57,11.66,11.48,199.69,556,15/01/2016,12:32:00,83.09859,6432.92,1608.23,11.66,-,L,11.57,102877,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.923, ""5-bars"": 1.161, ""7-bars"": 1.675}, ""pre_candles_volumes"": {""0-bars"": 57404, ""1-bars"": 54276, ""3-bars"": 9857, ""2-bars"": 58611}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.71,,,,,
18,1345,SELL,SHEL,SHOOTING-STAR,38.02,38.07,37.97,199.69,1000,15/01/2016,13:39:00,24.84951,38020,9505,38.12,-,L,38.02,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.128, ""5-bars"": 0.205, ""7-bars"": 0.128}, ""pre_candles_volumes"": {""0-bars"": 30331, ""1-bars"": 34303, ""3-bars"": 9650, ""2-bars"": 31644}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
19,1349,SELL,C,OKAR/S,36.18,36.37,35.99,199.69,263,15/01/2016,13:49:00,41.01639,9515.34,2378.835,36.3,-,P,36.18,408352,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.07, ""5-bars"": -0.223, ""7-bars"": -0.035}, ""pre_candles_volumes"": {""0-bars"": 101088, ""1-bars"": 102881, ""3-bars"": 173773, ""2-bars"": 191950}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.32,,,,,
20,1352,SELL,C,OKAR/S,36.18,36.27,36.09,199.69,556,15/01/2016,13:55:00,41.01639,20116.08,5029.02,36.28,-,L,36.18,408352,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.106, ""5-bars"": 0.094, ""7-bars"": -0.223}, ""pre_candles_volumes"": {""0-bars"": 65156, ""1-bars"": 81638, ""3-bars"": 101470, ""2-bars"": 50096}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.32,,,,,
21,1357,SELL,GPRO,SHOOTING-STAR,11.4,11.45,11.35,199.69,1000,15/01/2016,14:34:00,83.09859,11400,2850,11.45,-,L,11.4,102877,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.529, ""5-bars"": -0.088, ""7-bars"": 0.0}, ""pre_candles_volumes"": {""0-bars"": 18913, ""1-bars"": 30917, ""3-bars"": 5221, ""2-bars"": 25026}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.71,,,,,
22,1358,SELL,SHEL,OKAR/S,38.15,38.23,38.07,199.69,625,15/01/2016,14:49:00,24.84951,23843.75,5960.938,38.24,-,L,38.15,309414,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.051, ""5-bars"": 0.102, ""7-bars"": 0.025}, ""pre_candles_volumes"": {""0-bars"": 74216, ""1-bars"": 7561, ""3-bars"": 9074, ""2-bars"": 6375}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.13,,,,,
23,1359,SELL,LNG,SHOOTING-STAR,27.83,28.29,27.37,196.79,109,20/01/2016,09:30:00,14.54645,3033.47,758.368,28.27,-,P,27.83,169901,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 3755, ""1-bars"": 0, ""3-bars"": 0, ""2-bars"": 0}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.16,,,,,
24,1361,SELL,LNG,SHOOTING-STAR,28.1,28.31,27.89,196.79,238,20/01/2016,09:34:00,18.3388,6687.8,1671.95,28.21,-,P,28.1,169901,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.962, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 8624, ""1-bars"": 16037, ""3-bars"": 74389, ""2-bars"": 4550}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.16,,,,,
25,1365,SELL,LNG,OKAR/S,27.29,27.44,27.14,196.79,333,20/01/2016,10:17:00,18.3388,9087.57,2271.893,27.3,-,P,27.29,169901,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.0, ""5-bars"": -0.073, ""7-bars"": -0.036}, ""pre_candles_volumes"": {""0-bars"": 8412, ""1-bars"": 6176, ""3-bars"": 4299, ""2-bars"": 22648}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.16,,,,,
26,1370,SELL,LNG,SHOOTING-STAR,27.31,27.34,27.28,196.79,1667,20/01/2016,12:19:00,18.3388,45525.77,11381.443,27.34,-,L,27.31,169901,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.0, ""5-bars"": -0.004, ""7-bars"": 0.109}, ""pre_candles_volumes"": {""0-bars"": 6014, ""1-bars"": 3221, ""3-bars"": 6777, ""2-bars"": 2018}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.16,,,,,
27,1375,SELL,UNP,SHOOTING-STAR,59.81,60.54,59.08,197.28,68,21/01/2016,09:47:00,6.06686,4067.08,1016.77,60.56,-,L,59.81,203028,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.817, ""5-bars"": 1.261, ""7-bars"": 1.142}, ""pre_candles_volumes"": {""0-bars"": 131187, ""1-bars"": 133735, ""3-bars"": 153240, ""2-bars"": 90086}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.39,,,,,
28,1377,BUY,MNDT,OKAR/B,15.51,15.45,15.57,197.28,833,21/01/2016,10:19:00,112.38095,12919.83,3229.958,-,15.43,L,4.25,157626,"{""closest_support"": 19.76, ""next_closest_support"": 21.48, ""price_change"": {""3-bars"": 0.871, ""5-bars"": 1.211, ""7-bars"": 0.768}, ""pre_candles_volumes"": {""0-bars"": 11047, ""1-bars"": 33881, ""3-bars"": 15756, ""2-bars"": 30137}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.6,,,,,
29,1378,SELL,UNP,SHOOTING-STAR,60.31,60.49,60.13,197.28,278,21/01/2016,10:44:00,6.06686,16766.18,4191.545,60.49,-,L,60.31,203028,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.216, ""5-bars"": 0.39, ""7-bars"": 0.144}, ""pre_candles_volumes"": {""0-bars"": 41347, ""1-bars"": 32716, ""3-bars"": 76132, ""2-bars"": 51611}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.39,,,,,
30,1379,SELL,UNP,SHOOTING-STAR,60.77,60.89,60.65,197.28,417,21/01/2016,12:04:00,16.15698,25341.09,6335.273,60.77,-,P,60.77,203028,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.387, ""5-bars"": 0.676, ""7-bars"": 0.85}, ""pre_candles_volumes"": {""0-bars"": 18284, ""1-bars"": 23132, ""3-bars"": 62645, ""2-bars"": 32592}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.39,,,,,
31,1380,BUY,MNDT,HUMMER,15.59,15.52,15.66,197.28,714,21/01/2016,12:13:00,112.38095,11131.26,2782.815,-,15.56,P,4.17,157626,"{""closest_support"": 19.76, ""next_closest_support"": 21.48, ""price_change"": {""3-bars"": 0.536, ""5-bars"": 0.663, ""7-bars"": 0.947}, ""pre_candles_volumes"": {""0-bars"": 15650, ""1-bars"": 16815, ""3-bars"": 27332, ""2-bars"": 17190}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.6,,,,,
32,1381,BUY,MNDT,HUMMER,15.27,15.21,15.33,197.28,833,21/01/2016,13:22:00,112.38095,12719.91,3179.978,-,15.22,P,4.49,157626,"{""closest_support"": 19.76, ""next_closest_support"": 21.48, ""price_change"": {""3-bars"": 0.783, ""5-bars"": 1.041, ""7-bars"": 0.719}, ""pre_candles_volumes"": {""0-bars"": 7163, ""1-bars"": 19431, ""3-bars"": 6354, ""2-bars"": 5606}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.6,,,,,
33,1382,SELL,UNP,OKAR/S,61.64,61.71,61.57,197.28,714,21/01/2016,13:31:00,48.19477,44010.96,11002.74,61.66,-,P,61.64,203028,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.023, ""5-bars"": 0.037, ""7-bars"": -0.258}, ""pre_candles_volumes"": {""0-bars"": 23803, ""1-bars"": 26443, ""3-bars"": 40520, ""2-bars"": 23444}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.39,,,,,
34,1384,SELL,UNP,SHOOTING-STAR,62.09,62.16,62.02,197.28,714,21/01/2016,14:37:00,56.26744,44332.26,11083.065,62.1,-,P,62.09,203028,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.168, ""5-bars"": 0.28, ""7-bars"": 0.46}, ""pre_candles_volumes"": {""0-bars"": 19814, ""1-bars"": 31251, ""3-bars"": 39818, ""2-bars"": 76185}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.39,,,,,
35,1385,BUY,KMI,OKAR/B,11.31,11,11.62,197.49,161,22/01/2016,10:07:00,26.22368,1820.91,455.228,-,10.96,L,2.91,256206,"{""closest_support"": 14.22, ""next_closest_support"": 15.06, ""price_change"": {""3-bars"": -0.193, ""5-bars"": 0.953, ""7-bars"": 0.383}, ""pre_candles_volumes"": {""0-bars"": 556846, ""1-bars"": 218080, ""3-bars"": 316527, ""2-bars"": 565367}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.97,,,,,
36,1391,SELL,TWTR,OKAR/S,17.12,17.2,17.04,197.08,625,25/01/2016,12:26:00,62.5,10700,2675,17.22,-,L,17.12,1338967,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.029, ""5-bars"": 0.263, ""7-bars"": 0.205}, ""pre_candles_volumes"": {""0-bars"": 19447, ""1-bars"": 45295, ""3-bars"": 29977, ""2-bars"": 4634}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
37,1392,SELL,TWTR,OKAR/S,17.28,17.34,17.22,197.08,833,25/01/2016,13:15:00,62.5,14394.24,3598.56,17.34,-,L,17.28,1338967,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.174, ""5-bars"": 0.232, ""7-bars"": 0.232}, ""pre_candles_volumes"": {""0-bars"": 25388, ""1-bars"": 63795, ""3-bars"": 19000, ""2-bars"": 12372}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
38,1393,SELL,TWTR,SHOOTING-STAR,17.18,17.23,17.13,197.08,1000,25/01/2016,14:09:00,62.5,17180,4295,17.19,-,P,17.18,1338967,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.262, ""5-bars"": 0.556, ""7-bars"": 0.614}, ""pre_candles_volumes"": {""0-bars"": 21430, ""1-bars"": 19864, ""3-bars"": 42048, ""2-bars"": 61784}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.83,,,,,
39,1400,SELL,BA,OKAR/S,105.61,107.16,104.06,196.37,32,27/01/2016,09:36:00,0.00413,3379.52,844.88,106.27,-,P,105.61,616763,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.565, ""5-bars"": -0.774, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 221956, ""1-bars"": 160053, ""3-bars"": 169690, ""2-bars"": 196913}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.34,,,,,
40,1401,SELL,BA,SHOOTING-STAR,103.62,104.04,103.2,196.37,119,27/01/2016,10:06:00,0.00413,12330.78,3082.695,104.12,-,L,103.62,616763,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.121, ""5-bars"": 0.478, ""7-bars"": 0.191}, ""pre_candles_volumes"": {""0-bars"": 81169, ""1-bars"": 67692, ""3-bars"": 105410, ""2-bars"": 64775}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.34,,,,,
41,1403,SELL,BA,OKAR/S,106.8,107.12,106.48,196.37,156,27/01/2016,11:59:00,0.00413,16660.8,4165.2,107.19,-,L,106.8,616763,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.001, ""5-bars"": -0.007, ""7-bars"": -0.024}, ""pre_candles_volumes"": {""0-bars"": 30763, ""1-bars"": 48436, ""3-bars"": 20636, ""2-bars"": 28756}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.34,,,,,
42,1404,SELL,BA,SHOOTING-STAR,106.33,106.68,105.98,196.37,143,27/01/2016,12:52:00,2.5956,15205.19,3801.298,106.36,-,P,106.33,616763,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.292, ""5-bars"": -0.273, ""7-bars"": -0.666}, ""pre_candles_volumes"": {""0-bars"": 32291, ""1-bars"": 36053, ""3-bars"": 54845, ""2-bars"": 112882}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.34,,,,,
43,1407,BUY,BHP,HUMMER,14.76,14.7,14.82,196.31,833,28/01/2016,09:42:00,46.38158,12295.08,3073.77,-,14.72,P,1.71,113337,"{""closest_support"": 16.47, ""next_closest_support"": 20.7, ""price_change"": {""3-bars"": 0.542, ""5-bars"": 1.433, ""7-bars"": 1.96}, ""pre_candles_volumes"": {""0-bars"": 18610, ""1-bars"": 11754, ""3-bars"": 11377, ""2-bars"": 17712}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.03,,,,,
44,1411,BUY,PYPL,OKAR/B,33.86,33.67,34.05,196.31,263,28/01/2016,09:58:00,6.82927,8905.18,2226.295,-,33.65,L,1.25,252904,"{""closest_support"": 32.61, ""next_closest_support"": 33.98, ""price_change"": {""3-bars"": 0.089, ""5-bars"": 0.412, ""7-bars"": 0.295}, ""pre_candles_volumes"": {""0-bars"": 78340, ""1-bars"": 39840, ""3-bars"": 33703, ""2-bars"": 81108}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.09,,,,,
45,1412,BUY,BHP,OKAR/B,14.78,14.71,14.85,196.31,714,28/01/2016,10:09:00,46.38158,10552.92,2638.23,-,14.69,L,1.69,113337,"{""closest_support"": 16.47, ""next_closest_support"": 20.7, ""price_change"": {""3-bars"": 0.271, ""5-bars"": 0.452, ""7-bars"": 0.045}, ""pre_candles_volumes"": {""0-bars"": 1345, ""1-bars"": 9068, ""3-bars"": 14349, ""2-bars"": 12443}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.03,,,,,
46,1425,BUY,BHP,OKAR/B,14.62,14.56,14.68,196.31,833,28/01/2016,12:00:00,76.34211,12178.46,3044.615,-,14.59,P,1.85,113337,"{""closest_support"": 16.47, ""next_closest_support"": 20.7, ""price_change"": {""3-bars"": 0.046, ""5-bars"": 0.137, ""7-bars"": 0.183}, ""pre_candles_volumes"": {""0-bars"": 3699, ""1-bars"": 2564, ""3-bars"": 1121, ""2-bars"": 3924}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.03,,,,,
47,1429,BUY,PYPL,HUMMER,34.04,33.99,34.09,196.31,1000,28/01/2016,13:17:00,14.14634,34040,8510,-,34,P,1.43,252904,"{""closest_support"": 32.61, ""next_closest_support"": 33.98, ""price_change"": {""3-bars"": 0.088, ""5-bars"": 0.073, ""7-bars"": 0.147}, ""pre_candles_volumes"": {""0-bars"": 24102, ""1-bars"": 14889, ""3-bars"": 17671, ""2-bars"": 14599}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.09,,,,,
48,1433,BUY,PYPL,OKAR/B,34.02,33.98,34.06,196.31,1250,28/01/2016,14:25:00,14.14634,42525,10631.25,-,33.99,P,1.41,252904,"{""closest_support"": 32.61, ""next_closest_support"": 33.98, ""price_change"": {""3-bars"": 0.0, ""5-bars"": 0.032, ""7-bars"": 0.0}, ""pre_candles_volumes"": {""0-bars"": 57480, ""1-bars"": 32875, ""3-bars"": 13764, ""2-bars"": 5863}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.09,,,,,
49,1444,SELL,RCL,OKAR/S,67.03,67.69,66.37,196.48,76,02/02/2016,10:12:00,3.528,5094.28,1273.57,67.03,-,P,9.05,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.955, ""5-bars"": 0.516, ""7-bars"": 0.489}, ""pre_candles_volumes"": {""0-bars"": 49879, ""1-bars"": 55493, ""3-bars"": 137788, ""2-bars"": 127843}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
